sample	leaf	side	label	DII_mean	DII_median	DII_min	DII_max	mDII_mean	mDII_median	mDII_min	mDII_max	mean_ratio	median_ratio	min_ratio	max_ratio	size	solidity
13	left	ad	1	0.00197628237053	0.00158772669346	0.0	0.0098150377414	0.269137359156	0.252277227723	0.161782178218	0.540396039604	0.0073430250513	0.00629357912243	0.0	0.0181626751902	138.982802255	0.677145284622
13	left	ad	2	0.00136478302052	0.000866032741888	0.0	0.00635090677385	0.234771394337	0.220297029703	0.16198019802	0.424158415842	0.00581324238576	0.00393120480587	0.0	0.0149729594808	27.3780426024	0.777227722772
13	left	ad	3	0.000120196715066	0.0	0.0	0.000866032741888	0.225664352912	0.216831683168	0.161782178218	0.364158415842	0.000532634922243	0.0	0.0	0.00237817582737	24.5007323926	0.821637426901
13	left	ad	4	0.00242978981674	0.00216508185472	0.0	0.00793863346731	0.206544661686	0.196435643564	0.159801980198	0.324554455446	0.0117639923342	0.0110218380709	0.0	0.0244600970164	24.1519675186	0.715762273902
13	left	ad	5	0.00526149257076	0.0049075188707	0.0	0.0165989608862	0.258683235671	0.232178217822	0.161782178218	0.48	0.0203395189376	0.0211368616606	0.0	0.0345811685129	25.6342182328	0.615062761506
13	left	ad	6	0.00627144754079	0.00519619645133	0.0	0.0277130477404	0.273053905391	0.257722772277	0.161782178218	0.586732673267	0.0229678001925	0.0201619608753	0.0	0.0472328353321	86.3193062941	0.70163004961
13	left	ad	7	0.0693215009566	0.0675505538673	0.0203517694344	0.125574747574	0.247509655667	0.233267326733	0.161782178218	0.436435643564	0.280075946006	0.289584292894	0.125797350849	0.287727983325	68.6194889429	0.7161055505
13	left	ad	8	0.00281601230844	0.00230942064503	0.0	0.00894900499951	0.247595473833	0.229306930693	0.162772277228	0.457821782178	0.0113734401718	0.0100713076489	0.0	0.0195469183597	26.8548952915	0.79381443299
13	left	ad	9	0.00204658538058	0.00173206548378	0.0	0.0069282619351	0.280010376584	0.254257425743	0.161782178218	0.546336633663	0.00730896263755	0.00681225131859	0.0	0.0126813058254	19.9667890317	0.845018450185
13	left	ad	10	0.130057008697	0.124564376042	0.0190527203215	0.258510773454	0.339506410818	0.308118811881	0.0958415841584	0.698811881188	0.383076738917	0.404273842551	0.198793879388	0.369928990065	266.020407579	0.658963282937
13	left	ad	11	0.0728599190143	0.0728910891089	0.0131348299186	0.133657719831	0.333042823301	0.306732673267	0.161782178218	0.646732673267	0.21877042205	0.237637185281	0.0811883611862	0.20666610078	71.0608430603	0.901548672566
13	left	ad	12	0.177507235575	0.167721674346	0.0538383687874	0.341794255465	0.326574433248	0.30099009901	0.0524752475248	0.750495049505	0.543542964492	0.557233194372	1.0259764618	0.455425063351	78.5592878494	0.755238893546
13	left	ad	13	0.123498766073	0.122110616606	0.0395488285462	0.207703519263	0.301752851563	0.290297029703	0.0861386138614	0.563762376238	0.409271247756	0.420640255021	0.459130078525	0.368423875053	66.5268996994	0.835706462212
13	left	ad	14	0.0866222181996	0.0884796784629	0.0111140868542	0.168443368297	0.350137994112	0.338217821782	0.161782178218	0.68495049505	0.247394512039	0.261605606697	0.0686978440806	0.245920500116	172.725803807	0.857204673302
13	left	ad	15	0.0511721943561	0.049075188707	0.0121244583864	0.106522027252	0.259093049603	0.245544554455	0.161782178218	0.427920792079	0.197505083345	0.199862663686	0.0749431026334	0.248929309405	87.6271745712	0.876198779425
13	left	ad	16	0.135328195727	0.130193588864	0.0396931673365	0.242633506519	0.299995334612	0.284554455446	0.11702970297	0.522772277228	0.451101000959	0.457534880837	0.339171734432	0.464128487849	66.6140909178	0.870159453303
13	left	ad	17	0.105875254022	0.103779590236	0.0297337908048	0.184464974022	0.272865480096	0.266336633663	0.0994059405941	0.57900990099	0.388012635326	0.389655710552	0.299114827817	0.318586907938	29.7322055013	0.815789473684
13	left	ad	18	0.156552027742	0.144771806686	0.0531166748358	0.304121831193	0.306049864744	0.272475247525	0.0960396039604	0.685940594059	0.511524577449	0.531320947502	0.553070531795	0.443364678847	64.7830753298	0.870023419204
13	left	ad	19	0.14793581012	0.144050112734	0.043590314675	0.254902303696	0.3312968869	0.289306930693	0.0510891089109	0.791683168317	0.446535467039	0.497914489601	0.853221275616	0.321975145989	72.5430937744	0.788625592417
13	left	ad	20	0.156918673834	0.146215194589	0.0471987844329	0.287955886678	0.336204530042	0.308910891089	0.0980198019802	0.691683168317	0.466735751045	0.473324828637	0.481522952295	0.416311831584	95.4743842343	0.915551839465
13	left	ad	21	0.172280501086	0.160865581806	0.08256178806	0.356661150868	0.29734392913	0.25495049505	0.0857425742574	0.82495049505	0.579398078146	0.630967913102	0.962903070908	0.43234248965	33.132663022	0.813704496788
13	left	ad	22	0.0399319277522	0.0391158121753	0.0199187530634	0.0600449367709	0.181855610561	0.177920792079	0.161782178218	0.235643564356	0.219580400236	0.219849584291	0.123120811469	0.254812546801	20.9258924349	0.714285714286
13	left	ad	23	0.102595590567	0.100171120478	0.0238159004019	0.196012077247	0.349346656418	0.331089108911	0.138415841584	0.755445544554	0.293678467166	0.302550333981	0.172060510772	0.259465528204	113.435775241	0.838813668601
13	left	ad	24	0.0906281549701	0.0881910008823	0.00187640427409	0.243355200471	0.289330879991	0.259702970297	0.12297029703	0.666138613861	0.313233606357	0.33958410557	0.0152590041613	0.365322164797	118.231292257	0.756696428571
13	left	ad	25	0.123346290074	0.12146109205	0.0483534947554	0.255768336438	0.36315313254	0.333762376238	0.116831683168	0.78198019802	0.33965365853	0.36391487087	0.413873133076	0.327077766272	83.0060399919	0.808149405772
13	left	ad	26	0.141983514049	0.137482697775	0.0552817566905	0.245375943535	0.301671488865	0.291584158416	0.100594059406	0.552079207921	0.470656058956	0.471502630738	0.549552896234	0.44445786042	65.0446489852	0.815300546448
13	left	ad	27	0.15725701595	0.151988746201	0.0373837466915	0.350310244094	0.30130360839	0.281386138614	0.0590099009901	0.663564356436	0.521922113015	0.540142975592	0.633516512725	0.527922033027	65.4806050776	0.868208092486
13	left	ad	28	0.169819971381	0.163824527007	0.0567251445937	0.333711283208	0.401552294428	0.352673267327	0.0574257425743	0.976831683168	0.422908731286	0.464522100722	0.987799931717	0.341626186945	156.595428388	0.844381758345
13	left	ad	29	0.0756725743	0.0760665424958	0.035796019998	0.100315459269	0.18096427034	0.177821782178	0.134059405941	0.223762376238	0.418163066985	0.427768418267	0.267016101906	0.448312450714	18.0485822251	0.578212290503
13	left	ad	30	0.108631598341	0.104934300559	0.0285790804823	0.218240250956	0.329757123861	0.306534653465	0.0827722772277	0.639603960396	0.329429117617	0.342324430117	0.34527357999	0.341211537872	233.062126994	0.815187557182
13	left	ad	31	0.121554421058	0.117347436526	0.0460440741104	0.199331869425	0.201493960914	0.191386138614	0.0988118811881	0.33900990099	0.603265827455	0.613144908904	0.46597710272	0.587982441936	33.3070454589	0.848888888889
13	left	ad	32	0.0684720753422	0.0695712969317	0.0174649936281	0.127884168219	0.322434849617	0.311089108911	0.161584158416	0.579207920792	0.212359412835	0.223637841824	0.108086051252	0.220791469916	73.9381532701	0.856565656566
13	left	ad	33	0.127661813286	0.122687971767	0.0121244583864	0.235849583374	0.296242767134	0.284752475248	0.110099009901	0.543168316832	0.430936473221	0.430858315317	0.11012322815	0.434210862574	140.98820028	0.851949420443
13	left	ad	34	0.0636837418356	0.0604779531418	0.00822731104794	0.15141139104	0.385863006635	0.351089108911	0.161782178218	0.850693069307	0.165042361513	0.172258129366	0.0508542482155	0.177985922894	140.639435406	0.820447609359
13	left	ad	35	0.0825490887244	0.0816235859229	0.028434741692	0.143761435153	0.278253657984	0.257623762376	0.161782178218	0.588514851485	0.296668476248	0.3168325203	0.175759419271	0.244278347081	121.893323433	0.793416572077
13	left	ad	36	0.178998769518	0.170031094991	0.0476318008038	0.397942044898	0.355913460384	0.314851485149	0.0667326732673	0.830495049505	0.502927788472	0.540035867738	0.713770308782	0.479162452726	107.855537258	0.88737446198
13	left	ad	37	0.201822729768	0.187207411038	0.0704373296736	0.439222938928	0.348464053779	0.312871287129	0.049504950495	0.76198019802	0.579178045997	0.598352801103	1.42283405941	0.576423035755	170.284449689	0.880920162382
13	left	ad	38	0.0849373698743	0.0858815802372	0.0304554847564	0.153143456524	0.320644485604	0.295643564356	0.16198019802	0.587128712871	0.264895776125	0.290490274748	0.18801980198	0.260834554956	89.0222340669	0.879414298019
13	left	ad	39	0.0118686321075	0.0112584256445	0.000866032741888	0.0329092441917	0.286850136627	0.273762376238	0.161782178218	0.464752475248	0.0413757240876	0.0411248097685	0.00535307875953	0.0708102612562	48.6526999112	0.881516587678
13	left	ad	40	0.134254494926	0.128028507009	0.0326205666111	0.278429526517	0.411806765554	0.380891089109	0.0956435643564	1.0	0.326013329931	0.336128911046	0.341063895209	0.278429526517	235.241907456	0.828624078624
13	left	ad	41	0.0971582226023	0.095407940398	0.020640447015	0.224013802568	0.367656803202	0.348910891089	0.134455445545	0.745940594059	0.264263361255	0.273445005113	0.15351142478	0.300310513133	153.369353304	0.906701030928
13	left	ad	42	0.0892555874723	0.0858094108421	0.0246819331438	0.158628330556	0.264711422362	0.248316831683	0.161782178218	0.503366336634	0.337180718066	0.345564214316	0.152562744647	0.315134960388	35.7483995763	0.854166666667
