sample	leaf	side	label	DII_mean	DII_median	DII_min	DII_max	mDII_mean	mDII_median	mDII_min	mDII_max	mean_ratio	median_ratio	min_ratio	max_ratio	size	solidity
9	right	ad	1	0.0463009578771	0.0442892160737	0.00545591792213	0.105908994959	0.280105993987	0.265670202507	0.164416586307	0.511571841851	0.165297990301	0.166707502971	0.0331835007932	0.207026631051	63.3387540423	0.863825363825
9	right	ad	2	0.320661370097	0.321096816535	0.0673966331557	0.605285953008	0.304521697203	0.289175506268	0.132111861138	0.626325940212	1.05300007534	1.11038732387	0.510148237828	0.966407287558	95.2749007856	0.711845102506
9	right	ad	3	0.442239037504	0.434708283854	0.200906154074	0.684878167401	0.230528561313	0.226856316297	0.104869816779	0.378013500482	1.91836983229	1.91622737665	1.91576718873	1.81178229489	41.3111969806	0.842923794712
9	right	ad	4	0.405827560938	0.402454180844	0.128053602996	0.840853232704	0.338957349565	0.303037608486	0.0966730954677	0.672131147541	1.19728208124	1.32806677975	1.32460435219	1.25102554134	62.0430153916	0.868729989328
9	right	ad	5	0.326783453003	0.324787584541	0.090824986586	0.612988425368	0.34485984951	0.320636451302	0.164657666345	0.673577627772	0.947583354419	1.01294654186	0.551598893644	0.910048671592	83.918132612	0.869668246445
9	right	ad	6	0.539796529256	0.507079430409	0.134472329963	1.20832535158	0.297902134028	0.278809064609	0.0776277724204	0.696962391514	1.81199282448	1.81873365961	1.73227088412	1.73370237231	70.4272066607	0.866791744841
9	right	ad	7	0.281774839303	0.285633350041	0.0853690686639	0.493921040127	0.360221150755	0.328230472517	0.126808100289	0.681533269045	0.7822273587	0.870221914043	0.673214632733	0.724720365916	57.1649404714	0.843644544432
9	right	ad	8	0.0153571774508	0.0141211993279	0.000641872696721	0.0417217252869	0.317984290552	0.307738669238	0.164416586307	0.599324975892	0.048295396682	0.0458869837932	0.00390394126979	0.0696145279525	65.5491317405	0.816714150047
9	right	ad	9	0.578802950429	0.491674485688	0.19384555441	1.43137611369	0.263584043767	0.234088717454	0.0911282545805	0.799421407907	2.19589525283	2.10037669066	2.12717290924	1.79051511447	19.1312000778	0.789308176101
9	right	ad	10	0.160975125875	0.147149315723	0.011553708541	0.43647343377	0.334066768376	0.308702989392	0.164416586307	0.787367405979	0.481865127314	0.476669552222	0.0702709428563	0.554345316374	91.921224278	0.78978388998
9	right	ad	11	0.0130297420237	0.011553708541	0.0	0.0378704891065	0.193417641096	0.188524590164	0.138621022179	0.273866923819	0.0673658408297	0.0612848887826	0.0	0.138280623956	35.7471427748	0.512568306011
9	right	ad	12	0.0899885976105	0.0844062596188	0.00802340870901	0.21919952593	0.350303744536	0.327868852459	0.164416586307	0.776759884282	0.256887341383	0.257439091837	0.0487992658724	0.282197279193	157.69901578	0.833601933924
9	right	ad	13	0.0485491382875	0.0465357705123	0.00770247236065	0.106550867656	0.259076816035	0.24831243973	0.164898746384	0.452025072324	0.187392832098	0.187408132121	0.0467103148421	0.235718932819	30.1068686483	0.701598579041
9	right	ad	14	0.0515697833472	0.0497451339959	0.0112327721926	0.114574276365	0.314745662494	0.306653809065	0.164416586307	0.607762777242	0.163845890484	0.162219194823	0.0683189722214	0.18851808741	94.9700211031	0.871938418474
9	right	ad	15	0.223023508684	0.223371698459	0.0661128877622	0.410477589553	0.349546075112	0.321359691418	0.144889103182	0.695515911283	0.638037513689	0.695083124687	0.456299930845	0.590177137423	112.195723165	0.784648187633
9	right	ad	16	0.354280607045	0.344043765442	0.136718884402	0.602718462221	0.288411514189	0.267116682739	0.165380906461	0.490838958534	1.22838579466	1.28799055871	0.826690863699	1.22793525604	21.4177976966	0.763586956522
9	right	ad	17	0.412258753604	0.398602944664	0.189673381881	0.686161912795	0.217524898511	0.210703953713	0.0940212150434	0.354387656702	1.89522558763	1.8917677511	2.01734663601	1.93619021379	37.4239810286	0.872113676732
9	right	ad	18	0.188234311524	0.187587295617	0.0404379798934	0.340192529262	0.307755668472	0.291586306654	0.164416586307	0.613307618129	0.611635562909	0.643333693442	0.245948299997	0.55468498875	47.5612304722	0.866666666667
9	right	ad	19	0.0381366685424	0.0367472118873	0.00449310887705	0.0933924773729	0.268520888271	0.252049180328	0.164657666345	0.476133076181	0.142024960471	0.145793816268	0.0272875777774	0.196147846148	32.1648065052	0.763110307414
9	right	ad	20	0.302785024857	0.304568594594	0.0888993684958	0.633207415315	0.386841966176	0.350771456123	0.164416586307	0.770973963356	0.782709869484	0.868282151461	0.540695865866	0.821308429871	73.7046632478	0.861086375779
9	right	ad	21	0.0690802117498	0.0670756968073	0.0154049447213	0.132546711873	0.284046026197	0.259643201543	0.164657666345	0.567020250723	0.24320076811	0.258337966905	0.0935574095226	0.233760102402	36.5855619017	0.833333333333
