sample	leaf	side	label	DII_mean	DII_median	DII_min	DII_max	mDII_mean	mDII_median	mDII_min	mDII_max	mean_ratio	median_ratio	min_ratio	max_ratio	size	solidity
8	left	ab	1	0.324920401668	0.293107064535	0.0801551603504	1.36581848629	0.324963056016	0.277345350266	0.131298648095	1.0	0.999868740931	1.05683064185	0.610479708004	1.36581848629	80.3357963424	0.740168539326
8	left	ab	2	0.19797888388	0.184166023186	0.034988363645	0.464709084413	0.327039503716	0.291683736174	0.131913150348	0.716304793118	0.605366879628	0.63138941376	0.265237874713	0.64875886477	66.6924305499	0.762195121951
8	left	ab	3	0.43348292549	0.400139649686	0.132955781851	0.874391015093	0.303780013162	0.278574354773	0.122900450635	0.729619008603	1.42696328497	1.43638365424	1.08181687833	1.19842137442	69.13146801	0.846082089552
8	left	ab	4	0.550577659998	0.497470915826	0.136772694249	1.46760281689	0.31019765832	0.279598525195	0.0804997951659	0.695821384678	1.7749252621	1.77923297514	1.69904400336	2.10916601474	83.1559334057	0.868630573248
8	left	ab	5	0.972723062637	0.849581084508	0.165399537231	2.41133440721	0.320321224739	0.270585825481	0.0419909873003	0.9291274068	3.03671123707	3.13978414426	3.93892946713	2.59526776367	105.717029912	0.888532991672
8	left	ab	6	0.509609161111	0.467094654661	0.142498062845	1.39349110117	0.289867700652	0.260139287177	0.0594018844736	0.626587464154	1.75807501134	1.79555598745	2.3988811821	2.22393708922	58.5368990427	0.888888888889
8	left	ab	7	0.040157582288	0.0378510479433	0.0034988363645	0.0900155173777	0.276036950775	0.246005735354	0.131298648095	0.622695616551	0.145479009877	0.153862461331	0.0266479237621	0.14455781442	62.7289946773	0.867228661749
8	left	ab	8	0.153803184667	0.151404191773	0.0216291702533	0.327936390164	0.336724882853	0.316263826301	0.131503482179	0.675542810324	0.456762159553	0.478727502744	0.164476026755	0.485441314973	89.4059668972	0.795254237288
8	left	ab	9	0.207299100463	0.203886737241	0.0617067504285	0.387098532327	0.317881275672	0.285026628431	0.131503482179	0.704219582138	0.652127433503	0.715325225446	0.469240429271	0.549684419669	80.1833565012	0.866556836903
8	left	ab	10	0.236745209985	0.219472462864	0.0368968198438	0.535003887736	0.322887516594	0.291478902089	0.131298648095	0.782875870545	0.733212644708	0.752961745399	0.281014468764	0.683382778631	57.6984799158	0.889541715629
8	left	ab	11	0.0311902745875	0.0295810710817	0.00222653223196	0.0966951140735	0.295718819206	0.264645637034	0.131298648095	0.681687832855	0.105472741543	0.111776152493	0.0169577696668	0.141846618662	63.1100942804	0.818181818182
8	left	ab	12	0.252848848588	0.249371609979	0.0677501950581	0.494290155494	0.317942237511	0.278676771815	0.131298648095	0.704014748054	0.795266620025	0.894841749297	0.516000705575	0.702101989853	86.4333899927	0.875675675676
8	left	ab	13	0.343283705207	0.322529097601	0.0696586512569	0.767517467959	0.342870189511	0.302130274478	0.131298648095	0.919090536665	1.00120604155	1.06751664711	0.530535936718	0.835083636856	82.7748338026	0.861904761905
8	left	ab	14	0.3208729086	0.30773856206	0.167944145496	0.581124912541	0.187741033211	0.178308070463	0.100163867268	0.318517001229	1.70912508103	1.72588128659	1.67669390248	1.82447062574	30.9452877752	0.825203252033
8	left	ab	15	0.0390418767388	0.0362606677776	0.00381691239764	0.104647014902	0.243349117316	0.228390004097	0.131503482179	0.443670626792	0.160435662021	0.158766439543	0.029025181192	0.235866448177	52.6679651543	0.850985221675
8	left	ab	16	0.25567051725	0.24841738188	0.0461210248048	0.497152839793	0.290062805033	0.276321179844	0.131503482179	0.630888979926	0.881431582447	0.899016796395	0.350720939404	0.788019533723	48.3996495991	0.872252747253
