sample	leaf	side	label	DII_mean	DII_median	DII_min	DII_max	mDII_mean	mDII_median	mDII_min	mDII_max	mean_ratio	median_ratio	min_ratio	max_ratio	size	solidity
12	right	ad	1	0.000429810849439	0.000490563505833	0.0	0.00277985986638	0.273231997477	0.238003095975	0.116099071207	0.674767801858	0.00157306191591	0.00206116438873	0.0	0.00411972808829	35.9432495421	0.872727272727
12	right	ad	2	0.000821777301437	0.000490563505833	0.0	0.00474211388971	0.273670626145	0.222523219814	0.111145510836	1.0	0.00300279687671	0.00220454973752	0.0	0.00474211388971	40.768963601	0.674931129477
12	right	ad	3	0.061647769218	0.0592764236214	0.0210124701665	0.127546511516	0.154422216696	0.147987616099	0.0332817337461	0.343034055728	0.399215673345	0.400549891835	0.631351429189	0.371818801623	94.2678280814	0.846786248132
12	right	ad	4	0.0565492047497	0.0511003651909	0.00506915622694	0.145288558311	0.180995054304	0.174458204334	0.0235294117647	0.367801857585	0.312435082645	0.292908925584	0.215439139645	0.395018555003	150.678761391	0.83417779825
12	right	ad	5	0.00867779965066	0.00793077667763	0.000654084674443	0.0264086687307	0.168646711656	0.16919504644	0.116099071207	0.25386996904	0.0514554927604	0.0468735748742	0.00563384932921	0.104024390244	54.1644802127	0.875
12	right	ad	6	0.075447937259	0.0708864265928	0.0284526833383	0.164420535038	0.188201990657	0.169504643963	0.0199690402477	0.45572755418	0.400888093669	0.418197548666	1.42483980128	0.360786907726	361.595746551	0.791044776119
12	right	ad	7	0.0846078889762	0.0833957959915	0.0311507826204	0.180854412484	0.19912738404	0.191486068111	0.0233746130031	0.420278637771	0.424893288205	0.435518869931	1.33267586575	0.430320259537	287.962006169	0.784807256236
12	right	ad	8	0.0567063918033	0.0550248732375	0.0242011329544	0.0995026310997	0.182125195211	0.174380804954	0.0402476780186	0.353560371517	0.311359401634	0.315544324114	0.601305072636	0.281430383933	37.6072888727	0.833948339483
12	right	ad	9	0.068353590918	0.0655719886129	0.0250187387975	0.125584257493	0.179274729737	0.16726006192	0.0287925696594	0.360990712074	0.381278449107	0.39203613738	0.868930390492	0.347887780191	50.7531995849	0.683090705487
12	right	ad	10	0.098483285891	0.0832322748229	0.0222388789311	0.27896711365	0.177430120985	0.15193498452	0.0185758513932	0.478947368421	0.555053929651	0.547815074229	1.19719298246	0.58245880872	258.092500184	0.788710907704
12	right	ad	11	0.00995212782505	0.00744021317179	0.000490563505833	0.0392450804666	0.222958421596	0.19713622291	0.116099071207	0.511764705882	0.0446366984204	0.0377414818137	0.0042253869969	0.0766857894175	94.8502418471	0.761523046092
12	right	ad	12	0.00530242298359	0.0030251416193	0.000245281752916	0.0221571183468	0.172175061309	0.160835913313	0.116253869969	0.290866873065	0.0307966957774	0.0188088689708	0.00210988032469	0.0761761492922	23.2133486626	0.823008849558
12	right	ad	13	0.00962576290856	0.0075219737561	0.000163521168611	0.0304149373616	0.176979026905	0.169969040248	0.116099071207	0.299845201238	0.05438928599	0.0442549639931	0.0014084623323	0.10143546482	138.614476243	0.764220183486
12	right	ad	14	0.00377702851168	0.00359746570944	0.0	0.0129181723203	0.178713210801	0.168188854489	0.116099071207	0.325851393189	0.021134579222	0.0213894417699	0.0	0.0396443673106	65.7295535607	0.669491525424
12	right	ad	15	0.00371810205448	0.00318866278791	0.0	0.0134904964104	0.157721997065	0.14907120743	0.115944272446	0.274922600619	0.0235737698208	0.0213901989719	0.0	0.0490701614928	55.9949234764	0.594522968198
12	right	ad	16	0.00429149161879	0.00392450804666	8.17605843054e-05	0.0135722569947	0.176495953423	0.162074303406	0.116099071207	0.32600619195	0.0243149575702	0.0242142521313	0.000704231166151	0.0416318994234	54.3308841458	0.67112024666
12	right	ad	17	0.0689578227934	0.0654084674443	0.0252640205504	0.128609399112	0.15353145869	0.139164086687	0.0308049535604	0.337616099071	0.449144581714	0.470009677075	0.820128506309	0.380933846064	50.3371897522	0.617346938776
12	right	ad	18	0.0605158414707	0.0569871272609	0.0256728234719	0.115200663286	0.16922311356	0.15959752322	0.0445820433437	0.325077399381	0.357609786261	0.3570677421	0.575855693154	0.354379183252	89.9413258217	0.873888439774
12	right	ad	19	0.0781114342266	0.0649179039385	0.0324589519693	0.185841808126	0.159789915966	0.125386996904	0.0371517027864	0.457585139319	0.488838320955	0.5177403203	0.873686790506	0.406136021818	46.5931012582	0.840840840841
12	right	ad	20	0.0720581044529	0.0675342426363	0.0324589519693	0.146923769997	0.20252350589	0.183281733746	0.0546439628483	0.441176470588	0.355801190268	0.368472303573	0.594008016208	0.333027211993	40.5193577014	0.79705400982
12	right	ad	21	0.0347662356584	0.0340941636554	0.0090754248579	0.0643455798484	0.191843266254	0.180572755418	0.0795665634675	0.339164086687	0.181222079551	0.188811227787	0.114060787125	0.189718140493	33.280786613	0.862068965517
12	right	ad	22	0.032249314609	0.0322136702163	0.0103018336225	0.0602575506331	0.203738046943	0.195743034056	0.0958204334365	0.354953560372	0.158288130729	0.164571221509	0.107511866238	0.169761786781	33.7799984122	0.854736842105
12	right	ad	23	0.0108247515841	0.00870750222853	0.000245281752916	0.0340124030711	0.198060462575	0.187925696594	0.116099071207	0.382043343653	0.0546537731125	0.046334814165	0.00211269349845	0.0890276028521	31.1175354832	0.722007722008
12	right	ad	24	0.00819765013414	0.00690876937381	0.000163521168611	0.0210124701665	0.189442070379	0.179876160991	0.116253869969	0.344582043344	0.0432725957742	0.0384084768974	0.00140658688312	0.0609795854787	23.6293584953	0.823188405797
12	right	ad	25	0.0130215549638	0.0104653547911	0.000408802921527	0.0461947301326	0.243469756324	0.230108359133	0.116099071207	0.443034055728	0.0534832545959	0.0454801156747	0.00352115583075	0.104269027483	97.8455126423	0.849710982659
12	right	ad	26	0.00261150487944	0.00220753577625	0.0	0.00817605843054	0.18236026274	0.177321981424	0.116099071207	0.273839009288	0.0143205808119	0.0124493069529	0.0	0.0298571721093	49.2555641873	0.888888888889
12	right	ad	27	0.0387057990527	0.0373645870276	0.00547795914846	0.0950057989629	0.227982489866	0.216873065015	0.065479876161	0.417492260062	0.169775315093	0.172287817415	0.0836586669009	0.22756301865	76.3794052769	0.897360703812
12	right	ad	28	0.0691053799723	0.0612386776448	0.00498739564263	0.16180419634	0.202690903024	0.163544891641	0.0382352941176	0.558823529412	0.340939721228	0.374445676843	0.130439578346	0.289544351346	111.157827288	0.849332485696
12	right	ad	29	0.0750221070577	0.0707229054242	0.0286162045069	0.141445810848	0.158543619322	0.142569659443	0.0393188854489	0.33746130031	0.473195372847	0.496058598306	0.727797957144	0.419146760587	66.8111791257	0.876637554585
12	right	ad	30	0.00776430538484	0.00588676206999	0.0	0.0295973315186	0.20646304778	0.195356037152	0.116099071207	0.397368421053	0.0376062712835	0.0301335047323	0.0	0.0744833508414	129.129452059	0.824654622742
12	right	ad	31	0.00680330811407	0.00662260732874	8.17605843054e-05	0.0186414132216	0.195759637883	0.190866873065	0.116253869969	0.330650154799	0.0347533750452	0.03469752096	0.000703293441562	0.0563780568407	75.6305875781	0.8648905804
