sample	leaf	side	label	DII_mean	DII_median	DII_min	DII_max	mDII_mean	mDII_median	mDII_min	mDII_max	mean_ratio	median_ratio	min_ratio	max_ratio	size	solidity
3	left	ad	1	0.00313072932561	0.00224439255989	0.0	0.0168691440792	0.35000771289	0.297314336149	0.0597654772412	0.862312444837	0.00894474381654	0.00754888778308	0.0	0.019562681926	68.3258261012	0.791267305644
3	left	ad	2	0.00414500828187	0.00333038895984	0.00021719927999	0.0154935486393	0.17712120976	0.173244231497	0.140335392763	0.259235909721	0.023402100107	0.0192236643672	0.00154771562408	0.0597662131605	40.9219281494	0.559748427673
3	left	ad	3	0.00845385376262	0.0084707719196	0.000434398559979	0.0238195210389	0.191036868246	0.187492119531	0.142478880343	0.28319253562	0.0442524725213	0.0451793490883	0.00304886281345	0.0841106951733	26.7601822281	0.60751565762
3	left	ad	4	0.0121898896994	0.00977396759953	0.0	0.0513314298375	0.397882003753	0.343084100366	0.132517967469	1.0	0.0306369465932	0.028488547237	0.0	0.0513314298375	93.1548611581	0.76395173454
3	left	ad	5	0.000377862616858	0.0	0.0	0.00340278871984	0.248011182698	0.203505232631	0.142352792838	0.676585550372	0.00152357088397	0.0	0.0	0.00502935470314	39.4505779238	0.738382099828
3	left	ad	6	0.0469401449958	0.0477838415977	0.0141903529593	0.084490519916	0.245982824305	0.24025974026	0.123565754634	0.39894086496	0.19082692106	0.198884097461	0.114840499307	0.211787077577	91.7754703216	0.85372112917
3	left	ad	7	0.0637310375954	0.0643633866369	0.0166519447992	0.112798826075	0.298650259687	0.283822973143	0.126970117261	0.544319757912	0.213396893283	0.226772998408	0.131148534461	0.207228976048	76.7860898984	0.88266384778
3	left	ad	8	0.000232713514275	0.0	0.0	0.0020995930399	0.20360824162	0.185916025722	0.142604967848	0.368427688816	0.00114294741914	0.0	0.0	0.00569879274451	20.5989031584	0.687116564417
3	left	ad	9	0.0917207653879	0.0878209088758	0.020054733519	0.182447395191	0.308651115874	0.276635985374	0.0772916403984	0.765351153701	0.297166479143	0.31746017698	0.259468338564	0.238383903009	57.4746181874	0.864453665284
3	left	ad	10	0.00407168267399	0.00304078991985	0.0	0.0165071452792	0.283552261533	0.227335771025	0.142352792838	0.759172865969	0.0143595492837	0.0133757653102	0.0	0.0217435922952	60.0494810822	0.626078619367
3	left	ad	11	0.0466320096827	0.0464082461578	0.0179551404791	0.0818117287961	0.236428529399	0.223805320893	0.125835329719	0.409153952843	0.197235121333	0.20735988748	0.142687594329	0.199953411736	34.4847709124	0.827814569536
3	left	ad	12	0.0735867692353	0.0723273602365	0.0249055174388	0.136545947353	0.251431571355	0.241457571555	0.0824612280923	0.492119530954	0.292671158354	0.299544801063	0.302027001234	0.277465003449	92.143307878	0.872062663185
3	left	ad	13	0.0837603291798	0.0735581561565	0.00854317167959	0.21922647327	0.251092584413	0.249779346867	0.0360610263523	0.496658681125	0.333583444433	0.294492547439	0.236908722346	0.441402680757	333.260826098	0.716064018969
3	left	ad	14	0.00620758454084	0.00514038295975	0.00021719927999	0.0170139435992	0.388580482899	0.324675324675	0.142478880343	0.925986634724	0.0159750291485	0.015832379516	0.00152443140672	0.0183738543961	50.3017858376	0.85736677116
3	left	ad	15	0.00695102725691	0.00640737875969	0.00115839615994	0.0175931416792	0.153185370527	0.15067456815	0.13705711764	0.189257344597	0.0453765737092	0.0425246200361	0.00845192267205	0.0929588318837	30.7144359593	0.492625368732
3	left	ad	16	0.00678569299855	0.00485078391977	0.0	0.0253399159988	0.396954764776	0.362690707351	0.142352792838	0.996595637372	0.0170943734669	0.0133744367348	0.0	0.0254264769467	52.2329330087	0.8
3	left	ad	17	0.0020469295149	0.00180999399991	0.0	0.00723997599965	0.264602607784	0.251922834447	0.142352792838	0.439793216492	0.00773586296838	0.00718471592258	0.0	0.0164622275382	66.1188007628	0.878973105134
3	left	ad	18	0.0257609818407	0.0244711188788	0.00398198679981	0.0609605979171	0.305029973457	0.275249022822	0.142352792838	0.696381288614	0.0844539359484	0.0889053796739	0.0279726636929	0.0875391095565	42.9450347096	0.829484902309
3	left	ad	19	0.00803885872451	0.00738477551965	0.00101359663995	0.0181723397591	0.17554937455	0.16958769386	0.116883116883	0.277644685412	0.0457925796953	0.0435454681385	0.00867188236403	0.0654517832106	61.6127906969	0.492647058824
3	left	ad	20	0.00341057169404	0.00246159183988	0.0	0.0196203349591	0.325916340941	0.273672929013	0.135922330097	0.862312444837	0.0104645618081	0.00899464864414	0.0	0.0227531622401	73.5675112799	0.804828973843
3	left	ad	21	0.0598254794306	0.0588610048772	0.020416732319	0.0999840685552	0.244960430412	0.230046652377	0.0673307275249	0.437397553902	0.24422507476	0.255865513665	0.303230531877	0.228588540707	75.2227802837	0.844169246646
3	left	ad	22	0.0390958703981	0.0356206819183	0.00731237575965	0.0892689040757	0.344888226848	0.292775185979	0.14373975539	0.836464506367	0.113358089244	0.12166564526	0.0508723264472	0.106721688005	59.3138059694	0.840938722295
3	left	ad	23	0.00433908899767	0.00398198679981	0.00021719927999	0.0153487491193	0.246054587971	0.225696633464	0.142983230362	0.445467154205	0.0176346599893	0.0176430934689	0.00151905422363	0.0344554003014	57.106780631	0.829105473965
3	left	ad	24	0.048937107066	0.0483630396777	0.0168691440792	0.084707719196	0.314219848102	0.27865338545	0.126591854747	0.689950825873	0.155741616456	0.173559849631	0.133256157064	0.122773560114	81.7518969098	0.891675025075
